customer_id,age,gender_male,kids_home,teens_home,household_children,number_complaints,distinct_stores_visited,customer_tenure_years,has_loyalty_card,promotion_purchase_rate,lifetime_total_distinct_products,total_lifetime_spend,avg_spend_per_product,spend_per_tenure_year,typical_hour_sin,typical_hour_cos,latitude,longitude,log1p_spend_groceries,share_spend_groceries,log1p_spend_electronics,share_spend_electronics,log1p_spend_vegetables,share_spend_vegetables,log1p_spend_nonalcohol_drinks,share_spend_nonalcohol_drinks,log1p_spend_alcohol_drinks,share_spend_alcohol_drinks,log1p_spend_meat,share_spend_meat,log1p_spend_fish,share_spend_fish,log1p_spend_hygiene,share_spend_hygiene,log1p_spend_videogames,share_spend_videogames,log1p_spend_petfood,share_spend_petfood
23514,57,1,0,0,0,1,3,18,1,0.2799996458434398,355,38160.0,107.49295774647888,2120.0,0.8660254037844387,-0.4999999999999998,38.730741019705086,-9.191322906767835,10.26339725898479,0.7511268343815514,7.8804263442924,0.06928721174004193,5.420534999272286,0.00589622641509434,6.690842277418564,0.021069182389937106,6.508769136971682,0.017557651991614256,6.687108607866515,0.020990566037735848,7.01571242048723,0.029166666666666667,7.823645930834952,0.06546121593291404,5.902633333401366,0.009564989517819707,5.934894195619588,0.009879454926624738
23515,60,1,0,1,1,2,5,15,1,0.2557964088334875,191,29060.0,152.14659685863873,1937.3333333333333,-0.25881904510252157,0.9659258262890681,38.7288971316412,-9.117385486412369,9.934695479660322,0.710013764624914,7.643003635560718,0.07174810736407433,5.762051382780177,0.010908465244322093,6.674561391814426,0.02721954576737784,6.679599185844383,0.02735719201651755,7.081708586105575,0.04091534755677908,6.56244409369372,0.024328974535443908,7.53955882930103,0.06469373709566414,5.910796644040527,0.012663454920853407,5.69035945432406,0.010151410874053681
23516,63,0,1,1,2,1,5,16,1,0.6550796045553022,383,36334.0,94.8668407310705,2270.875,0.7071067811865476,-0.7071067811865475,38.785505977321215,-9.160981442034128,10.287967334235157,0.8084989266251995,7.509883061154913,0.05022843617548302,5.860786223465865,0.009632850773380304,6.584791392385716,0.0198987174547256,6.22455842927536,0.01387130511366764,6.902742737158593,0.027357296196400066,6.670766320845874,0.02168767545549623,7.138073034044347,0.034623217922606926,5.313205979041787,0.00555953101777949,5.752572638825633,0.008642043265261188
23519,56,1,1,1,2,0,3,15,1,0.1219653396453961,117,9562.0,81.72649572649573,637.4666666666667,0.9659258262890683,-0.25881904510252063,38.720368634361726,-9.128593728935169,8.357493812658563,0.4456180715331521,7.288927694521257,0.15300146412884333,7.633369649679584,0.21595900439238652,5.846438775057725,0.036080317925120266,6.129050210060545,0.04789792930349299,3.970291913552122,0.005438192846684794,4.406719247264253,0.008471031165028236,5.961005339623274,0.04047270445513491,4.553876891600541,0.009830579376699435,5.877735781779639,0.037230704873457435
23520,36,1,1,1,2,1,4,8,1,0.0945192765470919,136,33677.0,247.625,4209.625,0.8660254037844387,-0.4999999999999998,38.76687237276048,-9.181435137786652,9.922750818716974,0.6053983430828161,8.692322277628687,0.1768566083677287,6.977281341630747,0.03180212014134275,6.659293919683638,0.023131514089734833,6.617402977974478,0.022181310686818896,6.803505257608338,0.02672447070701072,6.754604099487962,0.02544763488434243,7.5883236773352225,0.05861567241737684,5.4510384535657,0.006888974671140541,6.651571873589727,0.022953350951688097
23522,59,1,0,1,1,0,1,20,1,0.0920929951562366,109,25917.0,237.77064220183487,1295.85,0.8660254037844387,-0.4999999999999998,38.758295461931645,-9.148551699483148,9.977016785824244,0.8305359416599143,6.894670039433482,0.03804452675849828,6.077642243349034,0.01678435004051395,5.225746673713202,0.00713817185631053,5.739792912179234,0.011961260948412239,6.911747300251674,0.03870046687502412,6.159095388491933,0.018211984411776055,6.20050917404269,0.01898367866651233,4.1588830833596715,0.0024308369024192613,6.102558594613569,0.0172087818806189
23523,31,0,0,0,0,0,1,11,0,0.3964791757491925,121,36636.0,302.77685950413223,3330.5454545454545,0.49999999999999994,-0.8660254037844387,38.72493664241569,-9.16840903298722,9.677402178300998,0.4354187138333879,9.608646582885868,0.40648542417294464,6.073044534100405,0.011818975870728245,6.018593214496234,0.011191178076209193,6.634633357861686,0.020744622775412162,6.776506992372183,0.023910907304290862,7.036148493750536,0.031007751937984496,4.0943445622221,0.0016104378207227863,7.507690077819904,0.04970520799213888,5.697093486505405,0.008106780216180805
23524,75,1,0,0,0,1,1,8,1,0.1309514319698244,95,15192.0,159.9157894736842,1899.0,-0.9659258262890683,-0.25881904510252063,38.740342594647686,-9.123332400699011,9.12423767292277,0.6038704581358609,7.5251007461258,0.12197209057398631,7.397561535524052,0.10735913638757241,5.908082938168931,0.02415745129015271,6.452048954437226,0.041666666666666664,4.174387269895637,0.00421274354923644,4.30406509320417,0.004805160610847814,6.870053411798126,0.06332280147446025,5.081404364984463,0.010531858873091101,5.62040086571715,0.01810163243812533
23526,60,0,2,2,4,1,2,11,1,0.2371659236471064,264,47820.0,181.13636363636363,4347.272727272727,0.258819045102521,-0.9659258262890682,38.773193831445695,-9.153990412546598,10.377763293304536,0.6720200752823087,8.633374945705647,0.11741948975324132,6.698268054115413,0.016938519447929738,6.852242569051878,0.019761606022584692,7.700747794511798,0.04619406106231702,7.017506142941256,0.02331660393140945,7.52131798019924,0.03860309493935592,6.693323668269949,0.01685487243831033,7.751045117971802,0.0485780008364701,2.772588722239781,0.0003136762860727729
23527,33,0,5,1,6,2,1,16,1,0.2717419488206943,284,54302.0,191.20422535211267,3393.875,-0.4999999999999997,-0.8660254037844388,38.72508442208453,-9.14305875627935,10.601224185429881,0.7399911605465729,8.394347361417392,0.08141504916945969,6.665683717782408,0.0144377739309786,7.10085190894405,0.022319619903502633,7.628031126930335,0.03782549445692608,7.784473235736469,0.044234098191595156,7.107425474110705,0.02246694412728813,7.1592919047975645,0.023663953445545283,5.4116460518550396,0.004106662738020699,6.251903883165888,0.009539243490110861
23528,52,1,0,2,2,0,5,13,0,0.1451031289895585,130,21457.0,165.05384615384617,1650.5384615384614,-0.8660254037844385,-0.5000000000000004,38.79651090174027,-9.178912870192784,9.675771061251782,0.742228643333178,6.406879986069314,0.028195926737195322,5.5254529391317835,0.011651209395535257,7.190676034332207,0.061798014633919,7.04141166379481,0.053222724518805054,6.593044534142437,0.03397492659738081,4.343805421853684,0.003541967656242718,6.679599185844383,0.037050845877802115,3.828641396489095,0.002097217691196346,6.335054251498059,0.026238523558745397
23529,76,1,0,1,1,1,3,12,1,0.0282883033345225,29,7217.0,248.86206896551724,601.4166666666666,0.9659258262890683,-0.25881904510252063,38.78051609921032,-9.134554493639538,8.411832675758411,0.6233892198974643,5.4638318050256105,0.03256200637383955,4.6443908991413725,0.014271858112789247,4.700480365792417,0.015103228488291534,4.174387269895637,0.008867950672024387,6.954638864880987,0.14507413052514895,5.863631175598097,0.04863516696688375,5.645446897643238,0.03907440764860746,5.71042701737487,0.041707080504364696,5.424950017481403,0.03131495081058611
23530,82,0,1,1,2,2,5,7,0,0.3614126087437126,91,27548.0,302.72527472527474,3935.4285714285716,0.49999999999999994,-0.8660254037844387,38.78044798019612,-9.036684445666973,9.88730735630709,0.7143168288078989,8.308691916838898,0.14730651952954843,5.313205979041787,0.007332655728183534,6.684611727667927,0.029003920429795268,6.954638864880987,0.03800638884855525,6.12029741895095,0.016480325250471904,5.918893854273146,0.013467402352257877,6.499787040655854,0.024103383185712212,3.7612001156935624,0.0015246115870480616,5.455321115357702,0.008457964280528533
23533,74,0,0,1,1,1,2,6,0,0.0781155699480203,224,25087.0,111.99553571428571,4181.166666666667,-0.4999999999999997,-0.8660254037844388,38.75418645021448,-9.157045303765804,9.63776264743639,0.6111531869095548,8.075893630298857,0.1281540239964922,6.856461984594587,0.03782835731653845,5.82600010738045,0.013473113564794515,6.755768921984255,0.03420098058755531,7.163946684342547,0.05146091601227727,6.535241271013659,0.02742456252242197,6.930494765951626,0.04073823095627217,6.77078942390898,0.034719177263124325,6.261491684321042,0.020847450870969026
23535,61,1,2,1,3,0,1,19,1,0.1967912564343909,219,24661.0,112.60730593607306,1297.9473684210527,0.9659258262890683,-0.25881904510252063,38.76335065712364,-9.16022739379975,9.81722135237872,0.7439276590568104,6.98100574072173,0.04359109525161186,6.654152520183219,0.031426138437208546,5.950642552587727,0.015530594866388225,5.111987788356544,0.0066907262479218195,6.954638864880987,0.04245569928226755,6.467698726104354,0.026073557438871093,7.298445101508147,0.05989213738291229,5.5134287461649825,0.010015814443858724,6.222576268071369,0.020396577592149547
23536,70,0,3,2,5,1,5,22,1,0.104760737065264,254,48118.0,189.44094488188978,2187.181818181818,-0.4999999999999997,-0.8660254037844388,38.73089798486248,-9.11761898607743,10.488186120839014,0.7458331601479695,8.706159290928861,0.12550396940853734,6.269096283706261,0.010952242404089945,6.597145701886651,0.015212602352549981,7.144407180321139,0.026310320462197098,6.568077911411976,0.014776175235878465,6.984716320118266,0.022424040899455506,6.9650803456014065,0.02198761378278399,5.713732805509369,0.006276237582609419,6.248042874508429,0.010723637723928675
23537,73,1,0,0,0,1,6,5,1,0.8331404404272317,63,13510.0,214.44444444444446,2702.0,-0.2588190451025208,-0.9659258262890683,38.733127864925706,-9.174753957848385,9.263122557415151,0.7802368615840118,0.6931471805599453,7.401924500370096e-05,5.181783550292085,0.01310140636565507,4.77912349311153,0.008734270910436713,4.143134726391533,0.00458919319022946,6.682108597449809,0.05899333826794967,6.186208623900494,0.035899333826794964,6.566672429803241,0.052553663952627686,5.298317366548036,0.014729829755736492,6.042632833682381,0.031088082901554404
23538,50,0,1,1,2,0,1,15,1,0.2875694430053266,151,16781.0,111.13245033112582,1118.7333333333333,1.0,6.123233995736766e-17,38.75907947861364,-9.137478841305782,9.338117741918008,0.6770752636910792,6.5722825426940075,0.04254811989750313,6.961296045910167,0.06280912937250462,5.697093486505405,0.017698587688457185,4.997212273764115,0.008759907037721233,6.551080335043404,0.04165425183242953,6.558197802812269,0.04195220785412073,6.8658910748834385,0.05708837375603361,5.308267697401205,0.011977832071986175,6.470799503782602,0.03843632679816459
23539,59,1,0,1,1,2,4,14,1,0.2545251725375229,358,41180.0,115.02793296089385,2941.4285714285716,-0.4999999999999997,-0.8660254037844388,38.73808518860574,-9.171702063015667,10.454783108855832,0.8428606119475474,6.785587645007929,0.021466731423020885,5.739792912179234,0.0075279261777561925,6.206575926724928,0.012020398251578437,6.444131256700441,0.015250121418164158,7.1049654482698426,0.029553181155900922,6.635946555686647,0.01847984458474988,7.347299700743164,0.037663914521612434,5.3706380281276624,0.00519669742593492,6.021023349349527,0.009980573093734823
23542,80,0,4,0,4,1,1,8,1,0.2041753400973457,400,33077.0,82.6925,4134.625,1.0,6.123233995736766e-17,38.74114153193372,-9.169413021596007,9.889946281969461,0.5964869849139885,8.788898309344878,0.19832512017413914,7.154615356913663,0.03866735193639084,6.866933284461882,0.028992955830335277,7.2682230211595655,0.043323155062430084,6.369900982828227,0.017625540405719987,7.254884810077338,0.042748737793633036,6.559615237493242,0.021313903921153673,5.4116460518550396,0.006741844786407473,5.2574953720277815,0.005774405175801917
23543,81,0,1,1,2,1,4,8,1,0.0686147569385021,137,19747.0,144.13868613138686,2468.375,1.2246467991473532e-16,-1.0,38.77262166922731,-9.152215058205874,9.577203242302405,0.7307945510710487,6.670766320845874,0.039904795665164326,7.094234845924755,0.060971286777738394,6.498282149476434,0.03357472021066491,4.6443908991413725,0.0052159821745075205,5.476463551931511,0.012052463665366891,5.135798437050262,0.008558262014483212,7.4127640174265625,0.08386083962120829,4.276666119016055,0.003595482858155669,6.052089168924417,0.021471615941662026
23545,65,0,0,5,5,0,1,12,1,0.304512423007988,327,39306.0,120.20183486238533,3275.5,0.7071067811865476,-0.7071067811865475,38.74490145254375,-9.12471584640606,10.158052248525081,0.6563120134330637,8.461891875631148,0.120337861904035,6.893656354602635,0.02505978730982547,6.699500340161678,0.02063298224189691,6.423246963533519,0.015646466188368187,7.619233416226805,0.051798707576451435,7.5480289699350145,0.04823691039535949,7.202661196523238,0.034142370121609936,6.289715570908998,0.013687477738767618,6.322565239927284,0.014145423090622297
23546,66,1,0,0,0,0,5,8,0,0.2287040310061237,280,24844.0,88.72857142857143,3105.5,0.258819045102521,-0.9659258262890682,38.70880480311252,-9.135702377051985,9.76036747794131,0.6976332313637096,8.364973978438726,0.17279826114957333,5.53338948872752,0.010143294155530511,5.976350909297934,0.015818708742553533,6.068425588244111,0.01734825309933988,6.608000625296087,0.02978586379004991,4.1588830833596715,0.0025358235388826277,6.799055862058796,0.0360650458863307,5.062595033026967,0.006319433263564643,5.662960480135946,0.011552085010465304
23547,67,0,2,2,4,1,2,8,1,0.174365925622367,140,16218.0,115.84285714285714,2027.25,0.49999999999999994,-0.8660254037844387,38.76844494346524,-9.147875845285109,9.320449594656212,0.6883092859785424,5.598421958998375,0.016586508817363423,7.349873704738337,0.09588111974349488,6.008813185442595,0.025033912936243678,3.7376696182833684,0.0025280552472561352,4.248495242049359,0.004254532001479837,5.2574953720277815,0.011777037859168825,7.7025561132685825,0.13645332346775188,4.59511985013459,0.006042668639782957,5.365976015021851,0.01313355530891602
23548,52,0,1,0,1,0,6,8,0,0.547385711606116,186,9899.0,53.22043010752688,1237.375,-0.8660254037844386,0.5000000000000001,38.77013913089846,-9.209110975409295,8.501063809486354,0.4969188806950197,2.772588722239781,0.0015153045762198202,6.342121418721152,0.057278512981109204,6.163314804034641,0.04788362460854632,6.968850378341948,0.10728356399636327,6.198478716492308,0.04960096979492878,6.4457198193855785,0.06354177189615112,7.3833681469923835,0.16244065057076473,3.9512437185814275,0.005152035559147388,4.430816798843313,0.008384685321749671
23549,29,0,2,0,2,2,2,12,0,1.0,98,16503.0,168.39795918367346,1375.25,0.49999999999999994,-0.8660254037844387,38.74865726275646,-9.157420368353916,9.438431663014326,0.7611343392110526,6.910750787961936,0.06071623341210689,5.545177444479562,0.015451736047991275,5.424950017481403,0.013694479791553051,5.480638923341991,0.014482215354783978,6.504288173536645,0.040416893898079134,6.385194398997726,0.03587226564866994,5.762051382780177,0.019208628734169546,4.48863636973214,0.005332363812640126,6.322565239927284,0.03369084408895352
23550,76,0,1,1,2,1,6,6,0,0.6611513617610515,245,20082.0,81.9673469387755,3347.0,0.258819045102521,-0.9659258262890682,38.75227954653231,-9.100340560001106,9.705646184084136,0.8170998904491584,7.164720378771857,0.06433622149188328,6.068425588244111,0.0214620057763171,5.583496308781699,0.013195896823025594,6.393590753950631,0.029728114729608606,5.43372200355424,0.011353450851508814,5.53338948872752,0.01254855094114132,3.871201010907891,0.0023404043421969925,4.955827057601261,0.007021213026590977,6.042632833682381,0.020914251568568867
23551,34,1,2,0,2,2,4,13,0,0.4866662055791168,101,11087.0,109.77227722772277,852.8461538461538,1.2246467991473532e-16,-1.0,38.748253629220855,-9.156950149901864,9.003931019653137,0.73365202489402,5.14166355650266,0.015333273202850184,5.37989735354046,0.019482276540092,5.37989735354046,0.019482276540092,6.018593214496234,0.03698024713628574,5.793013608384144,0.029494001984305945,6.598509028614515,0.0661134662217011,6.452048954437226,0.05709389374943628,4.74493212836325,0.01028231261838189,4.90527477843843,0.012086227112834852
23553,76,0,1,1,2,0,5,14,1,0.0513163761776059,120,13740.0,114.5,981.4285714285714,-0.9659258262890683,-0.25881904510252063,38.776514135935486,-9.19396350387944,8.922791623969637,0.5458515283842795,7.293697720601438,0.10698689956331878,7.616283561580385,0.1477438136826783,6.315358001522335,0.04017467248908297,5.726847747587197,0.0222707423580786,4.276666119016055,0.005167394468704512,4.5217885770490405,0.006622998544395924,7.20934025660291,0.09832605531295488,5.159055299214529,0.012590975254730713,5.2832037287379885,0.014264919941775837
23554,25,1,0,0,0,0,2,5,0,0.2545251725375229,50,17269.0,345.38,3453.8,-0.9659258262890684,0.2588190451025203,38.75005997205651,-9.157362594051149,9.484100989086919,0.7613642944003706,7.586803535162581,0.11413515548091957,4.343805421853684,0.004400949678614859,5.272999558563747,0.011234003126990562,6.182084906716632,0.027969193352249695,5.288267030694535,0.011407724824830622,6.522092798170152,0.039319010944466964,4.867534450455582,0.00747003300712259,5.8289456176102075,0.019630551855926805,3.9889840465642745,0.003069083328507731
23555,83,0,1,1,2,0,1,11,1,0.1112749679590936,84,22555.0,268.51190476190476,2050.4545454545455,-0.8660254037844385,-0.5000000000000004,38.73213930630351,-9.195013079738798,9.678091466168624,0.7077366437596985,7.857867559331803,0.114608734205276,7.526717561352706,0.08228774107736644,5.780743515792329,0.014320549767235647,5.908082938168931,0.016271336732431835,3.871201010907891,0.0020837951673686544,4.553876891600541,0.004167590334737309,6.546785410760524,0.030857902904012413,5.521460917862246,0.011039680780314786,5.929589143389895,0.016626025271558414
23556,54,0,1,2,3,0,2,12,1,0.2504052943470911,170,8861.0,52.12352941176471,738.4166666666666,-0.4999999999999997,-0.8660254037844388,38.758361981062,-9.165366527666713,8.003697339094368,0.33754655230786595,7.01211529430638,0.1251551743595531,7.026426808699636,0.12696083963435278,6.61338421837956,0.08396343527818531,4.890349128221754,0.014896738517097392,4.343805421853684,0.008576910055298499,4.30406509320417,0.008238347816273557,7.599401333415815,0.2252567430312606,5.786897381366708,0.03667757589436858,5.673323267171493,0.032727683105744275
23557,57,1,1,0,1,2,5,18,0,0.3680132550960058,95,34980.0,368.2105263157895,1943.3333333333333,-0.9659258262890684,0.2588190451025203,38.74923039162042,-9.131327569591091,10.337507723061567,0.8824471126357919,6.796823718274855,0.02555746140651801,6.891625897052253,0.028101772441395084,2.0794415416798357,0.0002001143510577473,5.0106352940962555,0.004259576901086335,5.529429087511423,0.007175528873642081,6.837332814685591,0.02661520869068039,5.308267697401205,0.005746140651801029,6.131226489483141,0.013121783876500858,5.472270673671475,0.006775300171526587
23558,56,0,1,1,2,1,4,12,0,0.0502982285046394,128,25329.0,197.8828125,2110.75,-0.2588190451025208,-0.9659258262890683,38.78166315019794,-9.1241704251602,9.786391780659882,0.7023175016779186,8.416267272826277,0.17841209680603262,7.504942068396171,0.07169647439693631,5.746203190540153,0.012317896482293023,5.945420608606575,0.015042046665877058,4.07753744390572,0.0022898653717083185,4.007333185232471,0.0021319436219353312,3.6888794541139363,0.001539737060286628,5.017279836814924,0.0059220656164870305,5.356586274672012,0.00833037230052509
23560,81,0,1,0,1,1,4,22,1,0.2545251725375229,321,32958.0,102.67289719626169,1498.090909090909,-0.8660254037844385,-0.5000000000000004,38.71810705353887,-9.15232206804332,10.132295033474776,0.7628193458340918,7.890956716138919,0.08107288063596092,6.042632833682381,0.012743491716730384,5.958424693029782,0.011711875720614115,6.523562306149512,0.020632319922325382,6.104793232414985,0.01356271618423448,7.2115567333138015,0.04108258996298319,7.194436851100335,0.04038473208325748,5.497168225293202,0.007373020207536865,5.652489180268651,0.008617027732265307
23561,37,0,0,1,1,0,5,10,1,0.7266112232498564,20,18204.0,910.2,1820.4,0.7071067811865476,-0.7071067811865475,38.76925969911075,-9.141196174439289,9.639196432874924,0.8434410019775873,6.395261598115449,0.032849923093825534,4.204692619390966,0.0036255767963085037,5.181783550292085,0.00972313777191826,4.927253685157205,0.0075258185014282575,6.626717749249025,0.04141946824873654,6.137727054086234,0.025379037574159526,5.4680601411351315,0.012964183695891012,5.497168225293202,0.013348714568226764,5.181783550292085,0.00972313777191826
23562,29,1,0,2,2,0,2,1,1,0.1493203315874408,134,25902.0,193.29850746268656,25902.0,0.8660254037844387,-0.4999999999999998,38.76344713800263,-9.170947636923128,9.963547308963792,0.8198980773685429,6.48768401848461,0.025326229634777236,6.272877006546167,0.020423133348776157,5.631211781821365,0.010732761948884256,5.869296913133774,0.0136282912516408,6.767343125265392,0.03351092579723573,6.825460036255307,0.03551849278048027,6.318968113746434,0.021388309783028338,4.795790545596741,0.0046328468844104706,5.961005339623274,0.014940931202223767
23563,83,0,1,1,2,2,7,10,0,0.1124382877210591,215,26059.0,121.2046511627907,2605.9,-0.8660254037844386,0.5000000000000001,38.71973112660461,-9.118839213628242,9.919114808421828,0.7795387390153115,7.701200180857446,0.08480755209332669,6.12029741895095,0.01742200391419471,6.300785794663244,0.02087570513066503,4.77912349311153,0.004528186039372194,6.976348070447749,0.041060670018036,6.282266746896006,0.020491960551057217,6.311734809152915,0.021105951878429716,2.1972245773362196,0.00030699566368625045,5.552959584921617,0.009862235695920795
23564,43,0,1,0,1,0,2,13,1,0.1782099649079806,158,23359.0,147.84177215189874,1796.8461538461538,1.0,6.123233995736766e-17,38.76319524644825,-9.14322865726079,9.855452103497571,0.8160023973629008,5.638354669333745,0.01198681450404555,6.226536669287466,0.02161907615908215,5.631211781821365,0.011901194400445224,5.384495062789089,0.0092897812406353,6.467698726104354,0.027526863307504604,6.646390514847729,0.0329209298343251,7.017506142941256,0.04773320775718139,5.236441962829949,0.00800547968663042,5.720311776607412,0.013014255747249454
23566,84,1,0,2,2,1,3,5,1,0.3649383609890804,264,45827.0,173.58712121212122,9165.4,0.7071067811865476,-0.7071067811865475,38.747650174965614,-9.145768100918795,10.422489657586254,0.733323150108015,8.157943507105037,0.07615597791694853,7.069874128458572,0.025639906605276364,6.037870919922137,0.009121260392345124,7.6787889981991535,0.04715560695659764,7.212294468500341,0.029567722085233596,7.492760300922379,0.03914722761690707,6.6052979209482015,0.016104043467824646,5.963579343618446,0.008466624479018919,6.555356891810665,0.015318480371833199
23567,42,1,0,1,1,0,2,18,1,0.1749373134934404,132,9669.0,73.25,537.1666666666666,0.8660254037844387,-0.4999999999999998,38.739310157108,-9.17102707434736,8.591186871324563,0.5567276864205192,5.455321115357702,0.02409763160616403,6.7650389767805414,0.08956458785810321,5.996452088619021,0.041472747957389595,5.998936561946683,0.041576171269004036,6.60934924316738,0.07663667390629848,6.418364935936212,0.06329506670803599,6.748759547491679,0.08811666149550108,4.3694478524670215,0.008067018305926156,4.624972813284271,0.010445754473058228
23568,26,0,0,0,0,1,5,11,1,1.0,70,13408.0,191.54285714285714,1218.909090909091,0.9659258262890683,-0.25881904510252063,38.72253615618396,-9.12564107952304,9.376363155800634,0.8804445107398569,2.833213344056216,0.0011933174224343676,3.044522437723423,0.0014916467780429594,5.159055299214529,0.0129027446300716,5.225746673713202,0.013797732696897375,6.311734809152915,0.04102028639618138,4.653960350157523,0.007756563245823389,5.8664680569332965,0.026252983293556086,4.276666119016055,0.005295346062052506,4.890349128221754,0.009844868735083532
23569,52,1,0,4,4,0,1,15,1,0.1623096620312988,347,29415.0,84.76945244956772,1961.0,0.8660254037844387,-0.4999999999999998,38.77272351729207,-9.126593689032909,9.845010622777153,0.6412714601393846,8.361708288575842,0.14546999830018698,3.871201010907891,0.0015978242393336734,6.990256500493881,0.036885942546319904,7.312553498102598,0.05092639809620942,7.3343293503005365,0.052048274689784124,6.345636360828596,0.019343872174060854,6.570882962339584,0.024239333673295938,6.003887067106539,0.01373448920618732,6.056784013228625,0.014482406935237124
23570,36,0,1,1,2,0,3,10,1,0.0615574330467733,81,12757.0,157.49382716049382,1275.7,-0.7071067811865471,-0.7071067811865479,38.73005112116811,-9.142055982655664,8.405814603432848,0.3505526377675002,8.06211758275474,0.24856941287136475,7.763871287820222,0.18444775417417889,5.988961416889864,0.03119855765462099,5.739792912179234,0.024300384102845497,3.912023005428146,0.003841028454965901,4.574710978503383,0.007525280238300541,7.307202314764738,0.11679862036528965,5.099866427824199,0.012777298737947793,5.545177444479562,0.01998902563298581
23571,34,0,1,0,1,1,5,5,0,0.5839427472192451,235,20880.0,88.85106382978724,4176.0,1.0,6.123233995736766e-17,38.80592632929568,-9.134293355653847,9.506213803454253,0.6437739463601533,7.336936913707618,0.07351532567049808,7.097548850614793,0.057854406130268196,2.9444389791664403,0.0008620689655172414,6.776506992372183,0.04195402298850575,7.226936018493289,0.06585249042145594,6.921658184151129,0.048515325670498086,6.71901315438526,0.03960727969348659,5.560681631015528,0.012404214559386973,5.793013608384144,0.015660919540229884
23572,31,1,2,0,2,2,2,11,0,0.7606246813390034,40,11122.0,278.05,1011.0909090909091,0.49999999999999994,-0.8660254037844387,38.748580264496766,-9.156158122347737,8.929435283803425,0.6788347419528862,7.293697720601438,0.1321704729365222,4.997212273764115,0.013217047293652221,4.727387818712341,0.010070131271354072,6.371611847231857,0.05250854162920338,6.037870919922137,0.03758316849487502,5.10594547390058,0.014745549361625606,5.087596335232384,0.01447581370257148,4.127134385045092,0.005484625067433915,6.1224928095143865,0.040909908289875924
23573,27,1,0,0,0,0,5,0,1,0.3817373236169398,60,20366.0,339.43333333333334,20366.0,-0.8660254037844385,-0.5000000000000004,38.72289722809798,-9.137460968340196,9.71087320625674,0.8099283118923697,6.942156705699469,0.05077089266424433,6.369900982828227,0.02862614160856329,4.532599493153256,0.004517332809584601,5.313205979041787,0.009918491603653148,6.831953565565855,0.04546793675734066,5.8998973535824915,0.017872925464008642,3.912023005428146,0.0024059707355396248,5.14166355650266,0.008347245409015025,6.113682179832232,0.022144751055681037
23575,41,0,1,1,2,0,4,12,0,0.2858637539132196,74,17857.0,241.3108108108108,1488.0833333333333,-0.7071067811865471,-0.7071067811865479,38.78971260559304,-9.096750518782374,9.359535938338036,0.6500532004256034,7.0825485693553,0.06664053312426499,7.338238150065589,0.08607268858150866,6.621405651764134,0.04200033600268802,4.343805421853684,0.004256034048272386,4.672828834461906,0.005936047488379907,3.713572066704308,0.002240017920143361,7.7437032581737535,0.12913703309626476,3.9512437185814275,0.0028560228481827855,5.267858159063328,0.010808086464691717
23576,80,1,1,1,2,1,5,9,1,0.8806009645938884,16,7905.0,494.0625,878.3333333333334,-0.8660254037844386,0.5000000000000001,38.73922201129879,-9.159332360177446,8.552946361122055,0.6554079696394687,5.8971538676367405,0.045920303605313094,5.71042701737487,0.03807716635041113,5.0106352940962555,0.018848829854522454,4.990432586778736,0.01846932321315623,6.539585955617669,0.08741302972802024,5.820082930352362,0.04250474383301708,6.2324480165505225,0.06426312460468059,5.030437921392435,0.01922833649588868,4.3694478524670215,0.009867172675521821
23577,73,0,0,1,1,2,3,10,1,0.4241157717460289,128,30697.0,239.8203125,3069.7,0.258819045102521,-0.9659258262890682,38.77398929268242,-9.129845751432768,10.029943976488687,0.7393230608854285,7.8156105320351905,0.08072450076554712,5.973809611869261,0.012769977522233442,6.244166900663736,0.01674430726129589,6.8658910748834385,0.031208261393621525,6.99117688712121,0.03537804997231,6.46302945692067,0.020848942893442357,7.216709486709457,0.04433658012183601,4.442651256490317,0.002736423754764309,6.194405391104672,0.0159298954295208
23578,28,1,2,1,3,2,3,1,0,0.2545251725375229,25,12217.0,488.68,12217.0,-0.4999999999999997,-0.8660254037844388,38.74727394029141,-9.157081239780752,8.874867635688053,0.5851682082344274,7.71289096149013,0.1830236555619219,5.777652323222656,0.026356716051403783,5.407171771460119,0.018171400507489565,6.559615237493242,0.057706474584595234,6.175867270105761,0.039289514610788244,4.969813299576001,0.011705001227797331,6.472346294500901,0.05287713841368585,4.836281906951478,0.010231644429892772,5.247024072160486,0.015470246377997873
23579,52,1,1,1,2,1,4,12,0,0.1342590847060649,137,16523.0,120.60583941605839,1376.9166666666667,0.8660254037844387,-0.4999999999999998,38.74769749992645,-9.16655152774049,9.172534657240284,0.5827028989892876,7.109062135687172,0.07395751376868608,7.220373836723949,0.08267263814077347,6.295266001439646,0.03274223809235611,5.41610040220442,0.013556860134358167,5.241747015059643,0.011378079041336319,3.828641396489095,0.0027234763662773104,7.932362154339751,0.16855292622405132,3.4657359027997265,0.001876172607879925,6.202535517187923,0.029837196634993644
