invoice_id,list_of_goods,customer_id
10286921,"['tomatoes', 'whole wheat rice', 'mint', 'shallot', 'strawberries', 'zucchini', 'metroid prime', 'salad', 'frozen vegetables', 'milk']",12960
11718190,"['napkins', 'brownies', 'toilet paper']",29063
11736541,"['sandwich', 'ratchet & clank 2', 'butter', 'black tea', 'shower gel', 'blueberries', 'ketchup', 'vacuum cleaner', 'green tea', 'frozen vegetables']",11441
6574342,"['champagne', 'iphone 10', 'final fantasy XXII', 'flax seed', 'zucchini', 'soup', 'oatmeal', 'candy bars', 'canned_tuna', 'pet food', 'toothpaste', 'whole wheat pasta', 'ketchup']",27297
3245625,"['cider', 'energy bar', 'dog food']",23579
8651056,"['airpods', 'samsung galaxy 10']",8555
3657615,"['shampoo', 'tooth brush', 'oatmeal', 'candy bars', 'olive oil', 'bramble', 'ratchet & clank 2']",17775
8429483,"['avocado', 'ratchet & clank', 'megaman zero 3', 'airpods', 'soda', 'protein bar', 'minecraft', 'toothpaste', 'razor', 'bluetooth headphones', 'portal', 'ratchet & clank 2']",19431
4268127,"['butter', 'brownies', 'mineral water', 'salad', 'green beans']",4065
6223786,"['salmon', 'airpods', 'champagne', 'megaman zero', 'laptop', 'final fantasy XIX', 'chili', 'grated cheese', 'french fries']",9243
10217768,"['tomatoes', 'antioxydant juice', 'turkey', 'final fantasy XIX', 'brownies']",26185
9305121,"['deodorant', 'mint green tea', 'shampoo', 'antioxydant juice']",35155
1890286,"['pokemon shield', 'chocolate bread', 'yogurt cake', 'phone car charger', 'mayonnaise', 'escalope', 'mineral water', 'chili', 'ring light', 'green beans', 'grated cheese', 'whole wheat pasta', 'ketchup', 'hand protein bar', 'salt']",18088
7327968,"['whole wheat rice', 'asparagus', 'pokemon scarlet', 'blueberries', 'pokemon sword', 'spinach', 'mashed potato']",7600
6806863,"['cream', 'frozen smoothie', 'hot dogs', 'megaman zero 3', 'ketchup', 'frozen vegetables']",22984
9332106,"['strong cheese', 'chocolate bread', 'white wine', 'cookies', 'portal 2', 'gums', 'pokemon sword', 'red wine', 'ratchet & clank']",21476
10775163,"['beer', 'strawberries', 'iMac', 'cereals', 'burger sauce', 'body spray']",14369
3890183,"['parmesan cheese', 'whole wheat pasta', 'salmon', 'protein bar']",38043
791905,"['ratchet & clank 3', 'french fries', 'mineral water', 'ground beef', 'bluetooth headphones']",24928
3214698,"['strong cheese', 'portal', 'mint', 'shallot', 'laptop', 'tea', 'nonfat milk', 'pokemon sword', 'pokemon violet', 'trout', 'grated cheese', 'water spray', 'french fries', 'mashed potato', 'fresh bread']",13991
12012991,"['water spray', 'shrimp', 'honey']",30647
2460511,"['carrots', 'strawberries', 'laptop', 'zucchini', 'asparagus', 'yams', 'yogurt cake', 'mint green tea', 'grated cheese', 'spinach', 'toilet paper', 'eggplant']",33530
10067674,"['strong cheese', 'cream', 'burgers', 'cauliflower', 'mint green tea', 'light mayo', 'gums', 'olive oil', 'portal 2', 'gluten free bar', 'fresh bread']",10227
6979772,"['avocado', 'chicken', 'rice', 'chocolate bread', 'babies food', 'toilet paper', 'chocolate', 'bacon', 'zucchini', 'dog food', 'french fries', 'milk']",7204
5282609,"['sandwich', 'muffins', 'butter', 'black tea', 'almonds', 'pickles', 'tomato juice', 'eggs', 'megaman zero 3']",23146
11045417,"['cottage cheese', 'strawberries', 'cauliflower', 'salad', 'toilet paper']",37026
80202,"['avocado', 'chocolate bread', 'airpods', 'samsung galaxy 10', 'iphone 10', 'megaman zero 2', 'laptop', 'extra dark chocolate', 'pokemon scarlet', 'black beer', 'spinach', 'pokemon shield', 'vacuum cleaner', 'green tea']",10542
2436254,"['final fantasy XIX', 'napkins', 'cereals', 'ketchup', 'milk']",3250
4100882,"['samsung galaxy 10', 'asparagus', 'seabass', 'eggplant', 'fresh bread']",2976
7120874,"['half-life: alyx', 'chocolate bread', 'red wine', 'shallot', 'parmesan cheese', 'mineral water', 'nonfat milk', 'pokemon sword', 'half-life 2', 'spaghetti', 'fresh tuna', 'eggplant', 'ratchet & clank', 'milk']",14869
423580,"['oil', 'burgers', 'final fantasy XXII', 'butter', 'melons', 'brownies', 'chili', 'green beans', 'burger sauce', 'cereals', 'fresh bread', 'parmesan cheese']",26843
11830909,"['sandwich', 'asparagus', 'cookies', 'mayonnaise', 'brownies', 'iMac', 'toothpaste', 'bramble', 'spinach', 'toilet paper', 'megaman zero 4', 'pokemon violet', 'salt']",10366
7705388,"['low fat yogurt', 'airpods', 'beer', 'final fantasy XXII', 'candy bars', 'ring light', 'razor', 'bluetooth headphones', 'portal']",30956
9906963,"['light cream', 'whole wheat pasta', 'pokemon shield', 'low fat yogurt', 'airpods', 'iPad', 'laptop', 'extra dark chocolate', 'metroid prime', 'almonds', 'candy bars', 'pokemon sword', 'megaman zero 3', 'pokemon violet', 'body spray']",32780
8687920,"['sandwich', 'whole wheat rice', 'mint', 'butter', 'bacon', 'zucchini', 'seabass', 'dessert wine', 'olive oil', 'ground beef', 'spaghetti', 'catfish', 'metroid fusion', 'salt']",25972
2755858,"['pancakes', 'shampoo', 'shrimp', 'pasta', 'metroid prime', 'tea', 'eggs', 'green beans', 'honey', 'hand protein bar', 'cooking oil', 'fresh bread', 'milk']",26766
3660698,"['metroid prime', 'ring light', 'dog food']",1468
7950990,"['cauliflower', 'final fantasy XIX', 'almonds', 'candy bars', 'babies food']",13708
2628850,"['airpods', 'frozen smoothie', 'phone charger', 'olive oil', 'vacuum cleaner']",37045
4714905,"['turkey', 'asparagus', 'laptop', 'melons', 'salad', 'tomato sauce', 'eggplant', 'mashed potato', 'milk']",34012
10399334,"['cake', 'oil', 'beer', 'bacon', 'black tea', 'extra dark chocolate', 'melons', 'half-life 2', 'green beans', 'eggs', 'mashed potato', 'green tea', 'body spray']",38745
5175080,"['deodorant', 'shampoo', 'beer', 'antioxydant juice', 'tooth brush', 'body spray', 'cat food', 'megaman zero', 'almonds', 'toothpaste', 'megaman zero 4', 'eggplant', 'energy bar', 'gluten free bar', 'ham']",6598
6203546,"['turkey', 'cereals', 'shallot', 'pokemon scarlet']",32526
1963090,"['fromage blanc', 'airpods', 'muffins', 'megaman zero 2', 'toothpaste']",847
1018558,"['fromage blanc', 'airpods', 'white wine', 'samsung galaxy 10', 'final fantasy XX', 'cat food', 'yams', 'pokemon scarlet', 'spinach', 'soup', 'ratchet & clank 2', 'milk']",11826
8853510,"['cake', 'pepper', 'chocolate bread', 'cottage cheese', 'red wine', 'megaman zero', 'black tea', 'pokemon scarlet', 'whole weat flour', 'pet food', 'ground beef', 'dog food', 'razor', 'babies food']",8193
11333521,"['avocado', 'strawberries', 'asparagus', 'zucchini', 'salad', 'spinach', 'green tea']",23882
9779341,"['chicken', 'napkins', 'canned_tuna', 'spinach', 'french wine', 'mashed potato', 'meatballs', 'babies food']",9508
5346778,"['chicken', 'avocado', 'barbecue sauce', 'white wine', 'antioxydant juice', 'strawberries', 'shallot', 'soda', 'megaman zero 2', 'dessert wine', 'pet food', 'phone charger', 'cider', 'cooking oil', 'burger sauce']",32291
8814043,"['light cream', 'deodorant', 'iphone 10', 'soda', 'protein bar', 'pokemon sword', 'catfish', 'whole wheat pasta', 'hand protein bar']",31136
10939563,"['cauliflower', 'turkey', 'razor', 'chocolate', 'candy bars', 'grated cheese', 'eggs', 'seabass', 'cereals', 'water spray', 'fresh bread']",12254
1434337,"['energy drink', 'ratchet & clank 3', 'flax seed', 'mint green tea', 'minecraft', 'mashed potato']",35516
5158047,"['rice', 'cotton buds', 'tooth brush', 'shallot', 'butter', 'asparagus', 'turkey', 'melons', 'samsung galaxy 10', 'whole weat flour', 'trout', 'meatballs', 'salt']",30518
10476071,"['light cream', 'burgers', 'shrimp', 'turkey', 'cat food', 'yogurt cake', 'yams', 'toothpaste', 'spaghetti', 'herb & pepper', 'babies food']",8904
2448513,"['chicken', 'shallot', 'cauliflower', 'turkey', 'portal 2']",3807
1331014,"['salmon', 'antioxydant juice', 'blueberries', 'ring light', 'fresh tuna']",22670
4875090,"['french fries', 'megaman zero 2', 'tooth brush', 'pokemon scarlet', 'oatmeal', 'dessert wine', 'olive oil', 'ring light', 'spaghetti', 'megaman zero 3', 'gluten free bar', 'parmesan cheese']",2296
8068118,"['cotton buds', 'butter', 'extra dark chocolate', 'phone car charger', 'green tea', 'ratchet & clank 2']",39772
7600566,"['carrots', 'avocado', 'pancakes', 'asparagus', 'mineral water', 'salad', 'dessert wine', 'olive oil', 'tomato sauce', 'honey', 'eggplant']",13446
5855029,"['mushroom cream sauce', 'zucchini', 'airpods', 'green beans']",15940
1098355,"['half-life: alyx', 'sandwich', 'fromage blanc', 'pancakes', 'butter', 'bacon', 'light mayo', 'oatmeal', 'fresh bread']",11687
1246128,"['cake', 'tooth brush', 'iPad', 'phone car charger', 'napkins', 'pet food', 'blueberries', 'cereals', 'gadget for tiktok streaming', 'body spray']",15997
6367430,"['energy drink', 'airpods', 'metroid prime', 'pet food', 'bramble', 'sparkling water', 'bluetooth headphones', 'mashed potato', 'energy bar', 'portal']",39027
11115146,"['mushroom cream sauce', 'shampoo', 'candy bars', 'escalope']",38203
10860601,"['airpods', 'antioxydant juice', 'final fantasy XX', 'shallot', 'asparagus', 'dessert wine', 'dog food', 'razor', 'bluetooth headphones', 'pokemon violet']",35899
4994387,"['low fat yogurt', 'yogurt cake', 'chili', 'olive oil', 'catfish', 'gluten free bar', 'black beer']",39247
10457634,"['shallot', 'butter', 'bacon', 'oatmeal', 'brownies', 'salad', 'fresh tuna', 'cereals', 'fresh bread', 'ratchet & clank 2']",24754
12198210,"['strong cheese', 'cologne', 'cottage cheese', 'hot dogs', 'frozen vegetables', 'body spray']",39773
1295604,"['carrots', 'tomatoes', 'strawberries', 'asparagus', 'green grapes', 'eggplant', 'mashed potato', 'green tea', 'frozen vegetables']",10384
8496994,"['light cream', 'antioxydant juice', 'butter', 'tea', 'yams', 'mineral water', 'escalope', 'whole weat flour', 'napkins', 'candy bars', 'cereals', 'bluetooth headphones', 'energy bar', 'ratchet & clank', 'milk']",17185
3825770,"['herb & pepper', 'fresh bread', 'shower gel', 'almonds', 'oatmeal', 'energy bar', 'gluten free bar', 'body spray']",15453
4385414,"['strong cheese', 'cake', 'butter', 'extra dark chocolate', 'bramble', 'water spray']",17336
7110789,"['megaman zero 2', 'chili', 'olive oil', 'bramble', 'trout', 'pokemon violet', 'salt']",19310
8539466,"['cake', 'mint green tea', 'escalope', 'trout', 'seabass', 'mushroom cream sauce', 'hand protein bar']",11012
8983677,"['rice', 'shampoo', 'nonfat milk', 'trout', 'toilet paper', 'gadget for tiktok streaming', 'gluten free bar', 'meatballs']",18311
6480435,"['energy drink', 'airpods', 'asparagus', 'metroid prime', 'pokemon scarlet', 'mayonnaise', 'brownies', 'toothpaste', 'escalope', 'soup', 'pokemon violet', 'energy bar', 'burger sauce']",6446
4220856,"['light cream', 'sandwich', 'oil', 'pancakes', 'salmon', 'cat food', 'light mayo', 'dessert wine', 'canned_tuna', 'black beer', 'cereals', 'fresh bread', 'milk']",20075
12127977,"['avocado', 'corn', 'tomatoes', 'beer', 'champagne', 'mint', 'butter', 'cat food', 'zucchini', 'mineral water', 'iMac', 'pokemon sword', 'tomato juice', 'spinach', 'french fries', 'mashed potato']",8677
6093067,"['avocado', 'carrots', 'tomatoes', 'samsung galaxy 10', 'frozen smoothie', 'shallot', 'cat food', 'extra dark chocolate', 'oatmeal', 'brownies', 'minecraft', 'canned_tuna', 'half-life 2', 'hand protein bar', 'gluten free bar']",22143
5775323,"['cotton buds', 'champagne', 'frozen smoothie', 'oatmeal', 'nonfat milk', 'eggs']",18685
440417,"['chocolate bread', 'final fantasy XXII', 'melons', 'phone car charger', 'iMac', 'pokemon shield', 'mashed potato', 'salt']",29786
9183633,"['fromage blanc', 'salmon', 'samsung galaxy 10', 'cat food', 'light mayo', 'phone car charger', 'pasta', 'mint green tea', 'trout', 'bluetooth headphones', 'vacuum cleaner']",20188
4907053,"['airpods', 'muffins', 'french fries', 'turkey', 'asparagus', 'pasta', 'almonds', 'whole weat flour', 'toothpaste', 'pet food', 'escalope', 'gadget for tiktok streaming', 'megaman zero 3']",19146
4797794,"['sandwich', 'deodorant', 'gadget for tiktok streaming', 'phone car charger', 'iMac', 'pokemon sword', 'megaman zero 4']",18711
8456056,"['deodorant', 'barbecue sauce', 'beer', 'white wine', 'toilet paper', 'ring light', 'dog food', 'bluetooth headphones']",39466
11990968,"['cake', 'mint green tea', 'almonds', 'iMac', 'spaghetti', 'water spray', 'cooking oil', 'hand protein bar']",8842
2838288,"['burgers', 'iphone 10', 'frozen smoothie', 'almonds', 'candy bars', 'toilet paper', 'red wine', 'ratchet & clank 2']",23304
9751320,"['ratchet & clank 3', 'mushroom cream sauce', 'shampoo', 'beer', 'white wine', 'shrimp', 'hot dogs', 'shower gel', 'candy bars', 'dessert wine', 'protein bar', 'phone charger', 'water spray', 'pokemon violet', 'ratchet & clank 2', 'ham']",15617
967727,"['airpods', 'shallot', 'laptop', 'napkins', 'cider', 'sparkling water']",35493
2930267,"['airpods', 'megaman zero 3', 'megaman zero', 'frozen smoothie', 'butter', 'cat food', 'mayonnaise', 'final fantasy XIX', 'cider', 'french fries', 'mashed potato', 'burger sauce']",495
4215558,"['pancakes', 'tomatoes', 'white wine', 'butter', 'shower gel', 'dessert wine', 'green beans', 'spinach', 'frozen vegetables']",35442
6801356,"['pancakes', 'butter', 'mayonnaise', 'phone car charger', 'dessert wine', 'gadget for tiktok streaming', 'mashed potato', 'portal']",23648
11512953,"['fresh tuna', 'antioxydant juice', 'strawberries', 'iPad', 'pasta', 'shower gel', 'escalope', 'toilet paper', 'megaman zero 4', 'water spray', 'bluetooth headphones', 'frozen vegetables', 'milk']",16557
11156034,"['fromage blanc', 'airpods', 'cotton buds', 'bacon', 'escalope', 'ground beef', 'megaman zero 3', 'pokemon violet', 'frozen vegetables']",8637
7647844,"['mushroom cream sauce', 'pasta', 'hot dogs', 'pokemon scarlet', 'minecraft', 'iMac', 'chili', 'blueberries', 'bramble', 'metroid fusion', 'cooking oil', 'black beer', 'salt', 'babies food']",21863
5702462,"['avocado', 'frozen smoothie', 'bacon', 'soup', 'toilet paper', 'vegetables mix']",5208
3501514,"['oil', 'sandwich', 'cauliflower', 'butter', 'bacon', 'megaman zero 2', 'oatmeal', 'protein bar', 'tea', 'cereals', 'french fries', 'cooking oil', 'fresh bread', 'burger sauce']",35670
6410853,"['avocado', 'burgers', 'shampoo', 'megaman zero', 'iPad', 'phone car charger', 'napkins', 'brownies', 'iMac', 'protein bar', 'canned_tuna', 'olive oil', 'grated cheese', 'gadget for tiktok streaming', 'french fries', 'ketchup', 'parmesan cheese']",31854
6396645,"['pepper', 'airpods', 'final fantasy XXII', 'laptop', 'hot dogs', 'metroid fusion']",30726
10393503,"['antioxydant juice', 'cat food', 'gums', 'cooking oil', 'energy bar']",448
3160750,"['airpods', 'cat food', 'pokemon scarlet', 'brownies', 'toothpaste', 'half-life 2', 'honey', 'razor', 'soup', 'vacuum cleaner']",287
3112120,"['energy drink', 'sandwich', 'tooth brush', 'final fantasy XX', 'final fantasy XXII', 'cat food', 'pasta', 'pet food', 'phone charger', 'gums', 'sparkling water', 'portal 2', 'bluetooth headphones', 'mushroom cream sauce', 'green tea']",9010
7889201,"['energy drink', 'pancakes', 'white wine', 'hot dogs', 'portal 2', 'phone car charger', 'megaman zero 4', 'hand protein bar', 'frozen vegetables']",14006
3472656,"['ratchet & clank 3', 'energy drink', 'airpods', 'samsung galaxy 10', 'tooth brush', 'megaman zero', 'cauliflower', 'phone car charger', 'pokemon sword', 'cider', 'grated cheese', 'ratchet & clank 2']",7934
7673812,"['burgers', 'light mayo', 'oatmeal', 'mineral water', 'dog food', 'soup', 'hand protein bar']",15617
1264282,"['soup', 'cologne', 'ratchet & clank', 'sparkling water']",6672
5627567,"['ratchet & clank 3', 'energy drink', 'whole wheat rice', 'champagne', 'ring light', 'cereals', 'metroid fusion', 'body spray']",33689
1160761,"['strong cheese', 'tomatoes', 'cauliflower', 'laptop', 'black tea', 'oatmeal', 'protein bar', 'cider', 'portal 2', 'french fries', 'salt', 'body spray']",4325
1116274,"['cologne', 'toilet paper', 'butter', 'chocolate', 'extra dark chocolate', 'mayonnaise', 'oatmeal', 'canned_tuna', 'chili', 'pokemon sword', 'green beans', 'sparkling water', 'frozen vegetables']",6508
5493516,"['barbecue sauce', 'muffins', 'iphone 10', 'cauliflower', 'megaman zero 2', 'pasta', 'minecraft', 'body spray']",30940
5104910,"['cream', 'sandwich', 'pancakes', 'cotton buds', 'frozen smoothie', 'final fantasy XIX', 'almonds', 'pokemon scarlet', 'pokemon sword', 'olive oil', 'honey', 'razor', 'meatballs', 'body spray']",27407
864199,"['final fantasy XX', 'butter', 'pasta', 'megaman zero 2', 'cat food', 'dessert wine', 'tomato sauce', 'megaman zero 4', 'fresh bread']",12188
10573144,"['chicken', 'barbecue sauce', 'burgers', 'shallot', 'pokemon scarlet', 'minecraft', 'toothpaste', 'bramble', 'tomato juice', 'cereals', 'bluetooth headphones', 'hand protein bar']",7073
5806469,"['portal', 'pepper', 'champagne', 'light mayo', 'pokemon scarlet', 'oatmeal', 'ground beef', 'tomato sauce', 'catfish', 'hand protein bar']",11892
3723027,"['oil', 'shrimp', 'final fantasy XXII', 'shallot', 'chocolate', 'cookies', 'yogurt cake', 'brownies', 'dessert wine', 'phone charger', 'half-life 2', 'catfish', 'vegetables mix', 'gluten free bar', 'ham']",18112
7135278,"['avocado', 'deodorant', 'barbecue sauce', 'turkey', 'chocolate', 'almonds', 'eggs', 'energy bar', 'gluten free bar', 'burger sauce']",28269
10368226,"['oil', 'pepper', 'butter', 'bacon', 'olive oil', 'cereals', 'whole wheat pasta', 'vacuum cleaner']",1467
4062989,"['energy drink', 'ratchet & clank 3', 'pancakes', 'laptop', 'mayonnaise', 'candy bars']",9504
8220249,"['light cream', 'barbecue sauce', 'shampoo', 'muffins', 'frozen smoothie', 'light mayo', 'extra dark chocolate', 'almonds', 'protein bar', 'chili', 'spinach', 'burger sauce']",37952
732318,"['light cream', 'pancakes', 'shampoo', 'megaman zero', 'butter', 'black tea', 'light mayo', 'mayonnaise', 'eggs', 'cereals', 'fresh bread', 'milk']",16252
7777838,"['carrots', 'oil', 'ratchet & clank 3', 'barbecue sauce', 'tomatoes', 'asparagus', 'escalope', 'blueberries', 'green beans', 'green grapes', 'spinach', 'mashed potato', 'frozen vegetables']",27808
6165842,"['final fantasy XX', 'butter', 'napkins', 'brownies', 'protein bar', 'salad', 'ground beef', 'eggs', 'ketchup', 'herb & pepper', 'gluten free bar', 'babies food']",24802
4996517,"['whole wheat rice', 'white wine', 'antioxydant juice', 'tooth brush', 'chocolate', 'mint green tea', 'yogurt cake', 'pickles', 'nonfat milk', 'spaghetti', 'dog food', 'gluten free bar']",29568
8888842,"['airpods', 'antioxydant juice', 'pasta', 'oatmeal', 'toothpaste', 'razor', 'mashed potato', 'ham']",23831
6186087,"['deodorant', 'shampoo', 'almonds', 'meatballs', 'vacuum cleaner', 'green tea']",38300
7949095,"['cookies', 'babies food']",22584
696001,"['avocado', 'burgers', 'salmon', 'shampoo', 'iphone 10', 'shallot', 'mint green tea', 'yogurt cake', 'pickles', 'green beans', 'tomato sauce', 'spinach', 'pokemon shield', 'mashed potato', 'gluten free bar']",21215
9796321,"['chocolate bread', 'tomatoes', 'muffins', 'tooth brush', 'butter', 'phone car charger', 'oatmeal', 'brownies', 'protein bar', 'chili', 'dog food', 'french fries', 'hand protein bar']",23112
858977,"['burgers', 'strawberries', 'mint green tea', 'napkins', 'megaman zero 4', 'cereals', 'green tea']",254
5264549,"['avocado', 'chocolate', 'mayonnaise', 'cooking oil', 'protein bar', 'pet food', 'candy bars', 'toilet paper', 'parmesan cheese', 'ketchup', 'hand protein bar', 'burger sauce', 'babies food']",23235
2011844,"['butter', 'razor', 'laptop', 'portal 2', 'iMac', 'toothpaste', 'pokemon sword', 'megaman zero 4', 'seabass', 'cereals', 'soup', 'body spray']",26493
4768168,"['rice', 'dessert wine', 'megaman zero 4', 'french wine', 'vegetables mix', 'mushroom cream sauce', 'green tea', 'parmesan cheese']",27064
5281892,"['soda', 'bacon', 'cat food', 'protein bar', 'french wine', 'vegetables mix']",2600
7405022,"['strong cheese', 'green tea', 'airpods', 'samsung galaxy 10', 'shallot', 'zucchini', 'salad', 'green beans', 'fresh tuna', 'french fries', 'black beer']",8482
4726489,"['cake', 'sandwich', 'salmon', 'airpods', 'muffins', 'samsung galaxy 10', 'shrimp', 'white wine', 'soda', 'french wine', 'pokemon scarlet', 'minecraft', 'ring light', 'seabass', 'metroid fusion']",24698
817813,"['cologne', 'shallot', 'mint green tea', 'soda', 'bacon', 'eggs', 'toilet paper']",6770
7567838,"['airpods', 'samsung galaxy 10', 'beer', 'final fantasy XIX', 'protein bar', 'pet food', 'pokemon sword', 'ring light', 'portal 2', 'metroid fusion', 'pokemon shield', 'cooking oil']",7580
4367738,"['cake', 'energy drink', 'pancakes', 'whole wheat rice', 'beer', 'final fantasy XXII', 'mint green tea', 'hot dogs', 'tea', 'gums', 'tomato juice', 'water spray', 'bluetooth headphones', 'mashed potato']",29332
615435,"['half-life 2', 'hot dogs', 'fresh bread', 'eggs']",17603
12094247,"['oil', 'cat food', 'extra dark chocolate', 'metroid prime', 'oatmeal', 'whole weat flour', 'iMac', 'fresh tuna', 'mashed potato']",18346
12080023,"['chicken', 'escalope', 'honey', 'energy bar', 'portal']",16381
4142599,"['carrots', 'low fat yogurt', 'shampoo', 'cauliflower', 'iPad', 'asparagus', 'laptop', 'cookies', 'mint green tea', 'phone charger', 'gums', 'green beans']",6518
9135649,"['oil', 'razor', 'tea', 'pickles', 'whole weat flour', 'gums', 'meatballs', 'honey', 'eggs', 'cereals', 'fresh bread']",10158
9124694,"['melons', 'chili', 'salmon', 'samsung galaxy 10']",13025
804726,"['chicken', 'oil', 'white wine', 'flax seed', 'black tea', 'tea', 'mineral water', 'whole wheat pasta']",342
6180883,"['ratchet & clank 2', 'whole wheat rice', 'mint', 'megaman zero', 'butter', 'final fantasy XX', 'turkey', 'portal 2', 'final fantasy XIX', 'protein bar', 'final fantasy XXII', 'laptop', 'tomato juice', 'megaman zero 4', 'herb & pepper', 'burger sauce']",34031
10708199,"['oil', 'rice', 'muffins', 'sparkling water', 'candy bars', 'burger sauce', 'parmesan cheese']",34540
9242624,"['eggplant', 'tomatoes', 'spaghetti']",20850
2441151,"['sandwich', 'low fat yogurt', 'cologne', 'butter', 'black tea', 'eggplant']",25633
763115,"['half-life: alyx', 'sandwich', 'barbecue sauce', 'whole wheat rice', 'samsung galaxy 10', 'final fantasy XX', 'yogurt cake', 'extra dark chocolate', 'whole weat flour', 'half-life 2', 'tomato sauce', 'honey', 'green beans', 'ratchet & clank 2', 'milk']",19264
7631692,"['cologne', 'final fantasy XXII', 'tooth brush', 'razor', 'brownies', 'iMac', 'protein bar', 'megaman zero 4', 'french fries', 'portal', 'milk']",15681
1608456,"['ham', 'low fat yogurt', 'tomatoes', 'whole wheat rice', 'tooth brush', 'strawberries', 'final fantasy XXII', 'light mayo', 'yams', 'minecraft', 'spaghetti', 'grated cheese', 'french fries', 'salt', 'milk']",13726
4443928,"['fresh bread', 'honey']",26153
4087056,"['final fantasy XXII', 'final fantasy XX', 'eggplant', 'water spray', 'french fries']",25617
3603765,"['cake', 'soup', 'shallot', 'turkey']",10144
11166590,"['cream', 'cottage cheese', 'tooth brush', 'shallot', 'protein bar', 'grated cheese', 'toilet paper', 'razor', 'green tea']",17327
5501018,"['chutney', 'low fat yogurt', 'tomatoes', 'zucchini', 'chili', 'trout', 'portal 2', 'black beer']",28648
6424989,"['carrots', 'salmon', 'beer', 'asparagus', 'metroid prime', 'mashed potato']",22066
1151551,"['oil', 'energy drink', 'ratchet & clank 3', 'airpods', 'iphone 10', 'mint green tea', 'cookies', 'candy bars', 'canned_tuna', 'pokemon sword', 'energy bar', 'ratchet & clank']",4966
7572959,"['half-life: alyx', 'deodorant', 'salmon', 'white wine', 'turkey', 'cookies', 'extra dark chocolate', 'napkins', 'iMac', 'pet food', 'cereals', 'eggs', 'dog food', 'eggplant']",34635
12008207,"['turkey', 'cauliflower', 'shower gel', 'phone car charger', 'whole wheat pasta']",15858
3265678,"['shrimp', 'mint', 'oatmeal', 'blueberries', 'spaghetti']",7817
9206095,"['half-life: alyx', 'samsung galaxy 10', 'toilet paper', 'dog food', 'cereals', 'soup', 'black beer']",13257
5092074,"['ratchet & clank 3', 'cologne', 'final fantasy XXII', 'butter', 'bacon', 'oatmeal', 'eggs', 'cereals', 'ketchup', 'salt']",17040
6667263,"['oil', 'sandwich', 'shallot', 'butter', 'mint green tea', 'flax seed', 'bacon', 'tea', 'candy bars', 'ring light', 'eggs', 'cereals', 'pokemon violet', 'frozen vegetables']",34590
10891767,"['energy drink', 'bluetooth headphones', 'pancakes', 'protein bar']",11997
1242087,"['melons', 'extra dark chocolate', 'tomatoes', 'green beans']",12426
8093359,"['oil', 'burgers', 'salmon', 'beer', 'pasta', 'black tea', 'melons', 'hot dogs', 'tomato juice', 'seabass', 'mashed potato', 'body spray']",31273
9909360,"['chicken', 'shampoo', 'cotton buds', 'final fantasy XX', 'zucchini', 'extra dark chocolate', 'almonds', 'candy bars', 'escalope', 'canned_tuna', 'toilet paper', 'cereals', 'mashed potato', 'gluten free bar']",39683
11217548,"['low fat yogurt', 'cotton buds', 'laptop', 'pokemon scarlet', 'protein bar', 'chili', 'green beans', 'catfish', 'cereals', 'soup']",9389
7559110,"['barbecue sauce', 'whole wheat rice', 'beer', 'asparagus', 'yams', 'almonds', 'salad', 'eggs', 'cereals', 'gluten free bar', 'fresh bread', 'parmesan cheese', 'milk']",11028
6436162,"['iphone 10', 'iMac', 'escalope', 'dessert wine', 'sparkling water', 'metroid fusion', 'soup']",18425
7486776,"['cream', 'corn', 'pancakes', 'cat food', 'napkins', 'spaghetti', 'eggs', 'toilet paper', 'whole wheat pasta', 'fresh bread', 'babies food']",7831
6391143,"['energy drink', 'energy bar', 'chocolate bread', 'airpods']",35990
3475601,"['avocado', 'whole wheat rice', 'airpods', 'antioxydant juice', 'melons', 'oatmeal', 'whole weat flour', 'nonfat milk', 'salad', 'half-life 2', 'grated cheese', 'red wine', 'frozen vegetables']",8566
5527139,"['avocado', 'chutney', 'shampoo', 'cologne', 'yams', 'herb & pepper', 'gluten free bar']",18114
5779846,"['iphone 10', 'pet food', 'chili', 'ground beef', 'dog food', 'mushroom cream sauce']",15424
7605169,"['ratchet & clank 3', 'corn', 'tomatoes', 'cologne', 'tooth brush', 'strawberries', 'razor', 'pickles', 'canned_tuna', 'olive oil', 'cereals', 'ketchup']",29715
1510183,"['chicken', 'light cream', 'deodorant', 'airpods', 'zucchini', 'mashed potato', 'oatmeal', 'phone car charger', 'pickles', 'spinach', 'dog food', 'megaman zero 4', 'ketchup', 'black beer', 'burger sauce']",30739
8980768,"['chicken', 'napkins', 'phone charger', 'blueberries', 'ground beef', 'green grapes', 'ham']",77
5181173,"['deodorant', 'airpods', 'brownies', 'ring light', 'pokemon violet']",19436
8434008,"['airpods', 'cotton buds', 'butter', 'black tea', 'protein bar', 'chili', 'olive oil', 'cereals']",2091
5991228,"['pancakes', 'cotton buds', 'mint', 'butter', 'asparagus', 'hot dogs', 'light mayo', 'tea', 'candy bars', 'pet food', 'megaman zero 4', 'whole wheat pasta', 'meatballs', 'milk']",22835
3435331,"['soup', 'burgers', 'trout', 'fresh tuna']",10408
12107992,"['zucchini', 'yams', 'bluetooth headphones', 'black beer', 'ham']",7644
5893868,"['cauliflower', 'phone car charger', 'final fantasy XIX', 'salad', 'dog food']",29582
